,DAY,DEPARTURE_TIME,FLIGHT_NUMBER,DESTINATION_AIRPORT,ORIGIN_AIRPORT,DAY_OF_WEEK,TAXI_OUT
15314,2,641.0,1159,DCA,ATL,5,8.0
15315,2,655.0,10,HOU,ATL,5,10.0
15316,2,648.0,4563,ATL,OKC,5,17.0
15317,2,645.0,1225,BWI,PBI,5,9.0
15318,2,636.0,2341,ABQ,PHX,5,54.0
15319,2,642.0,4099,HOU,BWI,5,22.0
15320,2,639.0,719,RDU,BWI,5,9.0
15321,2,643.0,3213,MDW,DAL,5,15.0
15322,2,644.0,1851,LAS,DEN,5,21.0
15323,2,642.0,1702,MDW,DEN,5,18.0
15324,2,644.0,1706,BNA,DTW,5,12.0
15325,2,641.0,1747,BWI,FLL,5,17.0
15326,2,647.0,3416,SMF,SNA,5,17.0
15327,2,639.0,2649,MCO,STL,5,10.0
15328,2,641.0,2685,DEN,IND,5,9.0
15329,2,643.0,195,OAK,LAS,5,9.0
15330,2,642.0,2599,DAL,LIT,5,10.0
15331,2,643.0,1292,ATL,MCI,5,11.0
15332,2,650.0,1586,DEN,MCI,5,12.0
15333,2,642.0,1621,STL,MCI,5,15.0
15334,2,640.0,1089,BOS,MDW,5,17.0
15335,2,644.0,4561,LGA,MKE,5,19.0
15336,2,641.0,1270,BWI,PVD,5,13.0
15337,2,640.0,4726,LAS,RNO,5,26.0
15338,2,656.0,2878,BWI,SAN,5,19.0
15339,2,652.0,1648,OAK,SAN,5,8.0
15340,2,649.0,2456,BWI,SAT,5,7.0
15341,2,639.0,135,TPA,SJU,5,15.0
15342,2,644.0,1902,DEN,SLC,5,17.0
15343,2,653.0,2793,OAK,SNA,5,13.0
15344,2,639.0,323,STL,DFW,5,11.0
15345,2,640.0,1107,DFW,LGA,5,20.0
15346,2,642.0,1234,ORD,LAS,5,15.0
15347,2,638.0,1283,MIA,BNA,5,15.0
15348,2,644.0,1287,MIA,MSP,5,21.0
15349,2,646.0,1300,DFW,SNA,5,19.0
15350,2,637.0,1172,ORD,SNA,5,23.0
15351,2,853.0,2253,DFW,MSP,5,18.0
15352,2,714.0,2326,DCA,MIA,5,13.0
15353,2,651.0,2328,ORD,DFW,5,15.0
15354,2,644.0,318,BOS,JFK,5,26.0
15355,2,735.0,1137,DTW,BOS,5,14.0
15356,2,645.0,1449,DFW,FLL,5,18.0
15357,2,645.0,1980,ATL,BHM,5,21.0
15358,2,645.0,2079,DTW,BOS,5,21.0
15359,2,644.0,2083,SLC,BOS,5,25.0
15360,2,648.0,246,JFK,SAN,5,17.0
15361,2,644.0,827,ATL,FLL,5,14.0
15362,2,640.0,860,MSP,SNA,5,21.0
15363,2,642.0,886,LGA,ATL,5,12.0
15364,2,644.0,1324,ATL,BNA,5,30.0
15365,2,642.0,1449,ATL,FAY,5,12.0
15366,2,652.0,1631,ATL,SNA,5,20.0
15367,2,641.0,1758,DTW,MCO,5,17.0
15368,2,652.0,1873,ATL,DAL,5,16.0
15369,2,645.0,1907,DTW,GRR,5,49.0
15370,2,647.0,2314,MSP,SEA,5,16.0
15371,2,641.0,2575,MSP,PIT,5,25.0
15372,2,639.0,964,ATL,OMA,5,29.0
15373,2,633.0,2395,DFW,BHM,5,15.0
15374,2,0.0,4438,IAH,HOB,5,0.0
15375,2,638.0,5119,ATL,LNK,5,19.0
15376,2,641.0,5231,ATL,CHA,5,10.0
15377,2,639.0,5240,ATL,CRW,5,8.0
15378,2,723.0,5200,DTW,CLE,5,8.0
15379,2,637.0,5315,ATL,ILM,5,12.0
15380,2,643.0,5505,ATL,SCE,5,13.0
15381,2,642.0,6042,DEN,LNK,5,18.0
15382,2,650.0,782,DEN,LAS,5,12.0
15383,2,641.0,110,MSP,DEN,5,16.0
15384,2,641.0,268,DEN,SNA,5,22.0
15385,2,640.0,2965,DFW,SGF,5,37.0
15386,2,642.0,3009,DFW,CMI,5,21.0
15387,2,639.0,3268,ORD,SUX,5,37.0
15388,2,642.0,3276,ORD,CID,5,25.0
15389,2,707.0,3390,LGA,LIT,5,13.0
15390,2,641.0,3431,DFW,COU,5,18.0
15391,2,643.0,301,FLL,BWI,5,18.0
15392,2,644.0,725,IAH,MCI,5,15.0
15393,2,638.0,6262,DEN,GTF,5,12.0
15394,2,639.0,7428,SLC,PIH,5,11.0
15395,2,644.0,4466,MSP,ORD,5,43.0
15396,2,643.0,4687,SLC,IDA,5,37.0
15397,2,753.0,6502,SFO,SNA,5,10.0
15398,2,749.0,6523,LAX,PHX,5,59.0
15399,2,653.0,1169,LAX,IAH,5,15.0
15400,2,639.0,1208,JFK,IAD,5,15.0
15401,2,640.0,338,KOA,HNL,5,15.0
15402,2,646.0,6291,SFO,FAT,5,59.0
15403,2,724.0,1212,MSP,LAX,5,17.0
15404,2,726.0,284,SFO,PHX,5,131.0
15405,2,747.0,1545,IAH,DFW,5,10.0
15406,2,648.0,495,PHX,PHL,5,11.0
15407,2,643.0,1850,MCO,PHL,5,11.0
15408,2,646.0,1866,CLT,PIT,5,12.0
15409,2,645.0,2071,CLT,MSP,5,17.0
15410,2,650.0,2493,SAN,ABQ,5,26.0
15411,2,652.0,2462,SJC,PDX,5,7.0
15412,2,738.0,2964,DAL,PHX,5,9.0
15413,2,645.0,985,MCO,BWI,5,10.0
15414,2,649.0,2411,BNA,CMH,5,24.0
15415,2,644.0,1434,BWI,DAY,5,17.0
15416,2,649.0,967,DEN,LAS,5,10.0
15417,2,650.0,965,BWI,MCO,5,12.0
15418,2,647.0,1268,MCO,MHT,5,9.0
15419,2,649.0,3774,MDW,RDU,5,7.0
15420,2,647.0,338,SFO,LAX,5,15.0
15421,2,645.0,1371,DFW,MEM,5,10.0
15422,2,650.0,1318,DFW,BOS,5,15.0
15423,2,656.0,1595,DFW,AUS,5,11.0
15424,2,0.0,2226,TPA,DFW,5,0.0
15425,2,827.0,2429,DFW,CLE,5,16.0
15426,2,641.0,2424,DFW,LAX,5,14.0
15427,2,645.0,321,SEA,SJC,5,10.0
15428,2,646.0,582,SNA,PDX,5,10.0
15429,2,645.0,629,PDX,LAS,5,18.0
15430,2,652.0,805,SMF,SEA,5,13.0
15431,2,645.0,148,OAK,LGB,5,14.0
15432,2,641.0,1450,RDU,ORD,5,18.0
15433,2,646.0,476,JFK,LAX,5,17.0
15434,2,648.0,751,DTW,ORD,5,26.0
15435,2,648.0,1085,ATL,AVL,5,10.0
15436,2,648.0,2512,ATL,HSV,5,35.0
15437,2,655.0,2576,MSP,DLH,5,17.0
15438,2,645.0,1334,MEM,IAD,5,12.0
15439,2,1319.0,3082,DFW,SAF,5,7.0
15440,2,712.0,2973,DFW,GRR,5,18.0
15441,2,642.0,3148,ORD,DTW,5,15.0
15442,2,641.0,3294,ORD,XNA,5,13.0
15443,2,646.0,3419,DFW,LFT,5,16.0
15444,2,645.0,3531,RDU,LGA,5,13.0
15445,2,701.0,121,RSW,ORD,5,19.0
15446,2,702.0,4854,SLC,SUN,5,17.0
15447,2,646.0,5536,IAH,PSP,5,10.0
15448,2,650.0,5428,DEN,HYS,5,18.0
15449,2,648.0,5156,IAH,BFL,5,19.0
15450,2,822.0,1896,MSP,STL,5,10.0
15451,2,647.0,332,ITO,HNL,5,13.0
15452,2,650.0,1101,MIA,JFK,5,25.0
15453,2,706.0,111,LAS,DTW,5,9.0
15454,2,644.0,5579,SBA,SFO,5,17.0
15455,2,652.0,202,ORD,EWR,5,16.0
15456,2,648.0,1510,IAH,SAN,5,11.0
15457,2,655.0,1077,MIA,EWR,5,11.0
15458,2,652.0,877,LAX,IND,5,11.0
15459,2,649.0,5992,OMA,EWR,5,14.0
15460,2,649.0,556,DEN,LAX,5,16.0
15461,2,642.0,367,FLL,CLE,5,18.0
15462,2,651.0,1715,PIT,ORD,5,11.0
15463,2,652.0,686,PHL,DEN,5,46.0
15464,2,648.0,773,CLT,RIC,5,8.0
15465,2,651.0,1839,PHL,MSY,5,13.0
15466,2,652.0,1960,CLT,TPA,5,13.0
15467,2,652.0,4006,DAL,AMA,5,16.0
15468,2,651.0,3830,DAL,BHM,5,12.0
15469,2,650.0,1955,MCO,BNA,5,10.0
15470,2,654.0,4120,LAS,PHL,5,9.0
15471,2,1340.0,2407,GEG,BOI,5,8.0
15472,2,654.0,3214,DAL,DCA,5,9.0
15473,2,929.0,1703,HOU,ELP,5,7.0
15474,2,652.0,4218,FLL,TPA,5,9.0
15475,2,659.0,2865,BNA,LAX,5,10.0
15476,2,657.0,2332,STL,LGA,5,23.0
15477,2,0.0,2248,DAL,MAF,5,0.0
15478,2,706.0,1547,DAL,MCO,5,17.0
15479,2,651.0,753,FLL,PVD,5,15.0
15480,2,703.0,3056,DEN,SAN,5,13.0
15481,2,658.0,1952,PHX,SAN,5,14.0
15482,2,653.0,209,ELP,SAT,5,8.0
15483,2,653.0,1280,PDX,SMF,5,19.0
15484,2,655.0,299,DEN,MIA,5,15.0
15485,2,652.0,367,DFW,TUL,5,10.0
15486,2,652.0,222,BOS,LAX,5,18.0
15487,2,649.0,1104,LGA,DFW,5,20.0
15488,2,653.0,1373,DFW,BWI,5,12.0
15489,2,654.0,1334,ORD,SAN,5,14.0
15490,2,654.0,2401,LAX,DFW,5,14.0
15491,2,653.0,16,JFK,SFO,5,14.0
15492,2,650.0,2090,MSP,PDX,5,13.0
15493,2,652.0,458,SLC,JFK,5,33.0
15494,2,649.0,861,MSP,FAR,5,10.0
15495,2,648.0,2324,DCA,MCO,5,28.0
15496,2,649.0,2702,BUF,JFK,5,21.0
15497,2,659.0,1071,MSP,MKE,5,33.0
15498,2,651.0,1588,ATL,MYR,5,12.0
15499,2,656.0,1818,MCO,ATL,5,13.0
15500,2,651.0,1851,LAS,MSP,5,16.0
15501,2,652.0,2135,LGA,TPA,5,11.0
15502,2,649.0,3924,IAH,MFE,5,14.0
15503,2,708.0,915,MDW,TTN,5,7.0
15504,2,647.0,3047,ORD,TYS,5,12.0
15505,2,654.0,3063,ORD,ELP,5,22.0
15506,2,652.0,3110,ORD,HSV,5,9.0
15507,2,1546.0,3188,ORD,ABQ,5,11.0
15508,2,651.0,4679,MSP,DAY,5,31.0
15509,2,647.0,7389,SLC,RKS,5,13.0
15510,2,706.0,1161,SFO,RDU,5,15.0
15511,2,657.0,7401,SLC,VEL,5,12.0
15512,2,653.0,4993,IND,ORD,5,19.0
15513,2,658.0,572,IAH,AUS,5,12.0
15514,2,702.0,1496,EWR,MCO,5,17.0
15515,2,717.0,1842,DCA,FLL,5,12.0
15516,2,646.0,2013,CLT,DCA,5,21.0
15517,2,652.0,1553,MIA,DCA,5,19.0
15518,2,656.0,15,SFO,JFK,5,27.0
15519,2,651.0,453,PBI,JFK,5,33.0
15520,2,656.0,1547,ATL,LGA,5,18.0
15521,2,654.0,6040,ORD,OKC,5,31.0
15522,2,649.0,6618,PHX,PSP,5,11.0
15523,2,711.0,6196,IAH,ONT,5,23.0
15524,2,650.0,5366,JMS,DVL,5,29.0
15525,2,710.0,356,ORD,ALB,5,11.0
15526,2,700.0,463,ORD,LGA,5,22.0
15527,2,715.0,566,SFO,PIT,5,15.0
15528,2,658.0,568,SFO,PDX,5,16.0
15529,2,657.0,622,EWR,SFO,5,23.0
15530,2,717.0,676,IAH,BOS,5,30.0
15531,2,700.0,1683,DEN,EWR,5,21.0
15532,2,658.0,795,DEN,SNA,5,19.0
15533,2,657.0,1027,IAH,SFO,5,18.0
15534,2,718.0,1195,SFO,MCO,5,20.0
15535,2,702.0,424,PHX,ORD,5,9.0
15536,2,737.0,435,PHX,FLL,5,21.0
15537,2,652.0,461,CLT,ATL,5,54.0
15538,2,727.0,568,PHX,SLC,5,50.0
15539,2,705.0,590,PHX,BOI,5,22.0
15540,2,700.0,621,PHX,DCA,5,18.0
15541,2,656.0,829,CLT,JAX,5,12.0
15542,2,654.0,1722,CLT,CLE,5,14.0
15543,2,659.0,1877,MIA,CLT,5,14.0
15544,2,654.0,1917,PHL,BOS,5,15.0
15545,2,656.0,1924,CLT,MCI,5,16.0
15546,2,656.0,1961,CLT,IAH,5,16.0
15547,2,652.0,1978,CLT,IND,5,18.0
15548,2,655.0,2016,PHL,RDU,5,40.0
15549,2,654.0,2064,CLT,DFW,5,16.0
15550,2,700.0,321,LAX,FLL,5,15.0
15551,2,700.0,399,LAX,JFK,5,35.0
15552,2,656.0,740,SEA,SFO,5,19.0
15553,2,657.0,751,SFO,SEA,5,10.0
15554,2,652.0,761,DAL,LGA,5,26.0
15555,2,656.0,762,LGA,DAL,5,20.0
15556,2,658.0,84,SFO,SAN,5,20.0
15557,2,655.0,897,SFO,LAS,5,13.0
15558,2,657.0,925,SFO,LAX,5,9.0
15559,2,657.0,950,SAN,SFO,5,10.0
15560,2,658.0,4222,MDW,ATL,5,16.0
15561,2,658.0,4541,BWI,AUS,5,15.0
15562,2,702.0,467,PHX,AUS,5,14.0
15563,2,658.0,3138,MDW,MSY,5,9.0
15564,2,656.0,469,BUR,OAK,5,8.0
15565,2,657.0,1173,LAX,OAK,5,9.0
15566,2,702.0,3450,DEN,OMA,5,25.0
15567,2,735.0,1063,OAK,ONT,5,10.0
15568,2,659.0,1328,PHX,ONT,5,15.0
15569,2,715.0,1005,SMF,PDX,5,8.0
15570,2,712.0,3765,LAS,PHX,5,28.0
15571,2,658.0,1695,PHX,BNA,5,9.0
15572,2,655.0,3742,BWI,BOS,5,24.0
15573,2,658.0,462,TPA,BUF,5,22.0
15574,2,916.0,2319,PHX,BUR,5,11.0
15575,2,655.0,3122,DCA,CAK,5,7.0
15576,2,659.0,4635,PHX,CLE,5,8.0
15577,2,656.0,1,HOU,DAL,5,16.0
15578,2,656.0,4637,LAX,DAL,5,19.0
15579,2,0.0,4993,MAF,DAL,5,0.0
15580,2,700.0,1908,PHX,DEN,5,21.0
15581,2,723.0,2504,BNA,EWR,5,14.0
15582,2,656.0,4729,TPA,FLL,5,18.0
15583,2,708.0,2383,MDW,GSP,5,8.0
15584,2,710.0,315,ATL,HOU,5,8.0
15585,2,652.0,4,DAL,HOU,5,13.0
15586,2,657.0,4573,HOU,STL,5,7.0
15587,2,728.0,2171,MSY,TPA,5,11.0
15588,2,657.0,392,LAS,TUS,5,22.0
15589,2,652.0,1528,DAL,ICT,5,18.0
15590,2,708.0,194,FLL,ISP,5,7.0
15591,2,705.0,1793,LAX,MCI,5,20.0
15592,2,658.0,1354,MSY,MCI,5,12.0
15593,2,659.0,862,HOU,MCO,5,14.0
15594,2,656.0,288,BNA,MDW,5,15.0
15595,2,658.0,2511,DAL,MDW,5,16.0
15596,2,655.0,4115,MCI,MDW,5,15.0
15597,2,657.0,824,MDW,MSP,5,11.0
15598,2,659.0,1589,MDW,PIT,5,9.0
15599,2,701.0,1809,MCO,RDU,5,7.0
15600,2,655.0,1429,MDW,ROC,5,27.0
15601,2,659.0,921,BNA,SAT,5,11.0
15602,2,655.0,478,SNA,SJC,5,25.0
15603,2,715.0,9,LAX,JFK,5,31.0
15604,2,658.0,17,MIA,ATL,5,14.0
15605,2,700.0,118,JFK,LAX,5,21.0
15606,2,653.0,68,MIA,SFO,5,18.0
15607,2,655.0,201,LAX,BOS,5,24.0
15608,2,659.0,204,LAS,MIA,5,25.0
15609,2,652.0,309,BNA,DFW,5,13.0
15610,2,654.0,315,ORD,LGA,5,15.0
15611,2,658.0,1047,LAX,ORD,5,9.0
15612,2,705.0,1242,DFW,FAT,5,19.0
15613,2,654.0,1247,ORD,BOS,5,26.0
15614,2,723.0,1258,DFW,LAS,5,23.0
15615,2,659.0,1273,IAH,MIA,5,20.0
15616,2,715.0,1354,MCO,DFW,5,15.0
15617,2,658.0,1529,LAX,MCO,5,17.0
15618,2,809.0,1582,BOS,MIA,5,11.0
15619,2,654.0,1699,DFW,TPA,5,14.0
15620,2,708.0,1507,DFW,SEA,5,17.0
15621,2,652.0,1513,ATL,DFW,5,11.0
15622,2,657.0,1648,DFW,TUS,5,20.0
15623,2,656.0,2291,MIA,DFW,5,15.0
15624,2,659.0,2451,MIA,LGA,5,24.0
15625,2,702.0,17,SEA,EWR,5,23.0
15626,2,654.0,39,SEA,MSP,5,15.0
15627,2,657.0,112,SEA,ANC,5,16.0
15628,2,650.0,311,SFO,PSP,5,13.0
15629,2,702.0,313,SEA,SFO,5,21.0
15630,2,656.0,389,PDX,SFO,5,14.0
15631,2,656.0,405,PDX,SJC,5,10.0
15632,2,652.0,415,SEA,PDX,5,19.0
15633,2,650.0,445,SEA,LAX,5,22.0
15634,2,656.0,466,LAX,SEA,5,16.0
15635,2,647.0,519,SEA,SNA,5,21.0
15636,2,914.0,531,SEA,BUR,5,14.0
15637,2,705.0,615,SEA,LAS,5,18.0
15638,2,959.0,663,PDX,PHX,5,37.0
15639,2,702.0,722,LAX,SLC,5,25.0
15640,2,658.0,833,HNL,PDX,5,11.0
15641,2,712.0,847,OGG,SAN,5,12.0
15642,2,718.0,881,LIH,SJC,5,12.0
15643,2,659.0,288,BOS,LAX,5,15.0
15644,2,652.0,289,DCA,BOS,5,26.0
15645,2,657.0,619,SAN,BOS,5,18.0
15646,2,659.0,723,MCO,DCA,5,13.0
15647,2,658.0,1109,JAX,BOS,5,25.0
15648,2,657.0,1121,LGB,PDX,5,9.0
15649,2,658.0,1031,HOU,BOS,5,24.0
15650,2,704.0,1039,AUS,BOS,5,28.0
15651,2,704.0,2007,FLL,PIT,5,12.0
15652,2,655.0,1461,DFW,DAY,5,28.0
15653,2,657.0,1954,ATL,DFW,5,16.0
15654,2,655.0,1996,LGA,MSP,5,21.0
15655,2,657.0,2017,PBI,LGA,5,29.0
15656,2,700.0,2058,JFK,MCO,5,18.0
15657,2,656.0,199,SEA,MSP,5,12.0
15658,2,654.0,350,MSP,TPA,5,18.0
15659,2,708.0,424,LAX,JFK,5,31.0
15660,2,658.0,521,SLC,CLT,5,13.0
15661,2,656.0,803,MCO,CVG,5,15.0
15662,2,657.0,854,DTW,SFO,5,12.0
15663,2,657.0,872,ATL,DCA,5,34.0
15664,2,646.0,2784,BOS,RDU,5,16.0
15665,2,658.0,1067,TPA,MSP,5,30.0
15666,2,655.0,1183,ATL,ORF,5,10.0
15667,2,658.0,1263,ATL,PVD,5,24.0
15668,2,654.0,1280,ATL,DAB,5,16.0
15669,2,658.0,1305,ATL,PBI,5,13.0
15670,2,657.0,1443,PHX,MSP,5,23.0
15671,2,654.0,1461,PBI,BOS,5,20.0
15672,2,658.0,1487,ATL,TUS,5,23.0
15673,2,658.0,1498,LGA,FLL,5,19.0
15674,2,659.0,1564,MCO,MSP,5,17.0
15675,2,655.0,1620,MSP,OMA,5,20.0
15676,2,700.0,1673,ATL,RIC,5,25.0
15677,2,658.0,1749,ATL,TLH,5,9.0
15678,2,704.0,1795,JFK,LAS,5,18.0
15679,2,656.0,2123,LGA,RSW,5,10.0
15680,2,658.0,2151,LGA,MIA,5,20.0
15681,2,704.0,2218,LAX,MSP,5,18.0
15682,2,653.0,2275,TPA,LGA,5,14.0
15683,2,659.0,2344,MSP,IND,5,10.0
15684,2,657.0,2351,LGA,PBI,5,16.0
15685,2,658.0,2353,ATL,CAK,5,11.0
15686,2,658.0,2365,SJU,JFK,5,29.0
15687,2,658.0,2367,FLL,CVG,5,15.0
15688,2,648.0,2422,FLL,JFK,5,30.0
15689,2,655.0,2519,MCO,JFK,5,33.0
15690,2,652.0,2539,ATL,MKE,5,16.0
15691,2,657.0,2544,FLL,ATL,5,13.0
15692,2,655.0,2585,MSP,MSN,5,18.0
15693,2,656.0,2611,ATL,CLE,5,10.0
15694,2,655.0,951,ATL,CHO,5,16.0
15695,2,658.0,957,ATL,ORD,5,20.0
15696,2,708.0,987,SLC,PHL,5,7.0
15697,2,656.0,2393,MCO,JFK,5,24.0
15698,2,650.0,3272,ORD,CLE,5,20.0
15699,2,658.0,4095,IAH,AEX,5,17.0
15700,2,656.0,4524,IAH,LFT,5,18.0
15701,2,659.0,4871,ATL,SHV,5,14.0
15702,2,656.0,4911,RIC,BOS,5,39.0
15703,2,655.0,4990,DTW,EVV,5,14.0
15704,2,659.0,5039,LGA,BHM,5,11.0
15705,2,654.0,5138,LGA,SAV,5,16.0
15706,2,655.0,5250,LGA,BNA,5,15.0
15707,2,653.0,5313,ATL,EWN,5,15.0
15708,2,654.0,5297,ATL,VLD,5,16.0
15709,2,658.0,5336,ATL,FSM,5,8.0
15710,2,657.0,5755,ORD,PVD,5,11.0
15711,2,656.0,5270,ATL,BQK,5,14.0
15712,2,650.0,5359,LGA,LEX,5,41.0
15713,2,658.0,6175,ORD,BNA,5,15.0
15714,2,800.0,807,DEN,PBI,5,16.0
15715,2,747.0,1061,PHX,ORD,5,50.0
15716,2,656.0,676,MCO,DEN,5,14.0
15717,2,700.0,681,DEN,MCO,5,17.0
15718,2,652.0,2827,ORD,TOL,5,10.0
15719,2,649.0,2841,DSM,DFW,5,20.0
15720,2,1047.0,2852,DFW,GRK,5,11.0
15721,2,706.0,2864,ORD,LSE,5,8.0
15722,2,656.0,2871,DFW,PNS,5,10.0
15723,2,705.0,3024,DFW,GJT,5,26.0
15724,2,659.0,3051,ORD,HPN,5,10.0
15725,2,833.0,2991,DFW,BMI,5,6.0
15726,2,0.0,3362,MAF,DFW,5,0.0
15727,2,700.0,231,FLL,ATL,5,15.0
15728,2,650.0,259,FLL,ACY,5,8.0
15729,2,650.0,193,LAS,IAH,5,9.0
15730,2,658.0,198,MCO,FLL,5,10.0
15731,2,657.0,114,FLL,DFW,5,12.0
15732,2,722.0,610,BOS,FLL,5,9.0
15733,2,703.0,5646,SFO,SBA,5,9.0
15734,2,732.0,6272,SFO,BUR,5,6.0
15735,2,653.0,6233,SFO,ACV,5,19.0
15736,2,650.0,3479,SLC,SAN,5,23.0
15737,2,655.0,4553,MSP,GRB,5,42.0
15738,2,654.0,4608,PDX,SEA,5,14.0
15739,2,654.0,217,HNL,KOA,5,9.0
15740,2,818.0,4640,SLC,LGB,5,12.0
15741,2,656.0,5471,DEN,RKS,5,17.0
15742,2,702.0,5595,DEN,ASE,5,24.0
15743,2,701.0,6225,ORD,BOI,5,25.0
15744,2,659.0,6438,BOS,ORD,5,13.0
15745,2,658.0,2020,LAX,MEM,5,15.0
15746,2,659.0,1060,LAX,MCO,5,30.0
15747,2,706.0,5633,DEN,COS,5,29.0
15748,2,657.0,309,IAH,MSY,5,13.0
15749,2,742.0,734,ORD,PHX,5,14.0
15750,2,710.0,1127,DEN,ORD,5,15.0
15751,2,1000.0,130,TPA,MIA,5,22.0
15752,2,712.0,4221,IAH,BTR,5,15.0
15753,2,729.0,410,BWI,FLL,5,13.0
15754,2,718.0,5804,ORD,BTV,5,16.0
15755,2,650.0,6382,BOI,SFO,5,26.0
15756,2,700.0,278,SEA,SFO,5,24.0
15757,2,705.0,1712,EWR,SNA,5,14.0
15758,2,707.0,761,SFO,ORD,5,15.0
15759,2,705.0,1016,IAH,DEN,5,24.0
15760,2,702.0,556,PHX,MKE,5,23.0
15761,2,703.0,605,PHX,BWI,5,19.0
15762,2,700.0,1830,CLT,RDU,5,18.0
15763,2,702.0,12,JFK,SFO,5,16.0
15764,2,704.0,1780,LAX,SEA,5,11.0
15765,2,704.0,730,DCA,DAL,5,16.0
15766,2,707.0,2232,SJC,AUS,5,14.0
15767,2,657.0,2851,FLL,BDL,5,10.0
15768,2,700.0,3500,DAL,OKC,5,19.0
15769,2,705.0,755,OAK,PDX,5,12.0
15770,2,720.0,361,FLL,BUF,5,9.0
15771,2,850.0,1408,OAK,BUR,5,19.0
15772,2,702.0,1108,FLL,BWI,5,14.0
15773,2,656.0,4368,MDW,CLE,5,8.0
15774,2,722.0,1432,TPA,CMH,5,21.0
15775,2,702.0,1863,BWI,DAL,5,23.0
15776,2,701.0,277,MSY,DAL,5,25.0
15777,2,702.0,1340,LAX,DEN,5,28.0
15778,2,703.0,2059,SAT,ELP,5,19.0
15779,2,702.0,4195,STL,EWR,5,21.0
15780,2,700.0,3239,BWI,TPA,5,13.0
15781,2,703.0,1912,DEN,TUS,5,20.0
15782,2,701.0,2240,MCO,IND,5,12.0
15783,2,658.0,162,MDW,LAS,5,15.0
15784,2,702.0,1920,SNA,LAS,5,10.0
15785,2,702.0,2674,OAK,LAX,5,6.0
15786,2,702.0,2297,AUS,LBB,5,16.0
15787,2,705.0,3840,HOU,MCI,5,10.0
15788,2,706.0,2041,LAS,MCO,5,21.0
15789,2,710.0,2326,MCO,MDW,5,11.0
15790,2,702.0,1762,DCA,MKE,5,19.0
15791,2,655.0,761,MKE,MSP,5,8.0
15792,2,700.0,3944,TPA,PIT,5,10.0
15793,2,700.0,831,SFO,SAN,5,17.0
15794,2,700.0,213,LAS,SAT,5,8.0
15795,2,701.0,1191,LAX,SMF,5,18.0
15796,2,705.0,2437,DEN,SNA,5,11.0
15797,2,654.0,70,DFW,SAN,5,16.0
15798,2,701.0,86,ORD,PDX,5,11.0
15799,2,702.0,1099,DFW,ORF,5,12.0
15800,2,701.0,1006,SAN,ORD,5,9.0
15801,2,653.0,1022,DFW,OKC,5,24.0
15802,2,1106.0,1232,LAX,MIA,5,16.0
15803,2,703.0,1260,JFK,MIA,5,17.0
15804,2,710.0,1564,ORD,PHX,5,18.0
15805,2,656.0,2281,DFW,IND,5,12.0
15806,2,715.0,2434,DFW,CMH,5,22.0
15807,2,703.0,279,LGB,LAS,5,16.0
15808,2,701.0,366,SMF,LGB,5,13.0
15809,2,704.0,1016,JAX,FLL,5,15.0
15810,2,704.0,2003,MIA,LGA,5,43.0
15811,2,1004.0,568,JFK,SEA,5,15.0
15812,2,702.0,808,BOS,MSP,5,12.0
15813,2,659.0,1080,ATL,STL,5,11.0
15814,2,705.0,1238,ATL,SLC,5,24.0
15815,2,658.0,1464,DCA,MSP,5,12.0
15816,2,700.0,1506,DTW,LAX,5,13.0
15817,2,700.0,1556,ATL,SRQ,5,14.0
15818,2,714.0,1608,DEN,MSP,5,17.0
15819,2,659.0,1614,ATL,LIT,5,18.0
15820,2,703.0,1879,FLL,LGA,5,13.0
15821,2,704.0,2109,DTW,SAN,5,17.0
15822,2,840.0,2285,MCO,LGA,5,25.0
15823,2,659.0,2460,ATL,HOU,5,10.0
15824,2,659.0,975,FLL,MSP,5,15.0
15825,2,703.0,2539,DFW,FSD,5,14.0
15826,2,659.0,5283,CLE,LGA,5,47.0
15827,2,701.0,5262,DTW,PVD,5,26.0
15828,2,701.0,2930,ORD,ALO,5,24.0
15829,2,0.0,2908,DFW,ABI,5,0.0
15830,2,709.0,3615,ORD,FAR,5,21.0
15831,2,653.0,2585,LAX,EUG,5,21.0
15832,2,741.0,6367,MSP,ORD,5,18.0
15833,2,759.0,2582,LAX,SJC,5,79.0
15834,2,655.0,4742,SLC,SNA,5,18.0
15835,2,657.0,4734,DTW,MKE,5,13.0
15836,2,704.0,2101,JFK,BUF,5,23.0
15837,2,700.0,5330,LGA,CAE,5,17.0
15838,2,702.0,6016,DEN,BNA,5,14.0
15839,2,728.0,110,HNL,LIH,5,7.0
15840,2,703.0,4099,STL,EWR,5,13.0
15841,2,707.0,2084,JFK,MCO,5,24.0
15842,2,710.0,4520,BDL,ORD,5,14.0
15843,2,704.0,4866,IAH,SHV,5,12.0
15844,2,703.0,52,BOS,MCO,5,21.0
15845,2,707.0,285,HNL,OGG,5,10.0
15846,2,703.0,112,IAH,LAS,5,16.0
15847,2,727.0,200,HNL,GUM,5,11.0
15848,2,705.0,339,IAH,SAT,5,15.0
15849,2,701.0,405,HNL,LAX,5,14.0
15850,2,735.0,1556,DEN,PHX,5,68.0
15851,2,707.0,758,JFK,SFO,5,28.0
15852,2,702.0,493,PHX,PIT,5,11.0
15853,2,705.0,561,PHX,MCO,5,16.0
15854,2,704.0,824,PHL,DTW,5,9.0
15855,2,705.0,1713,DCA,PBI,5,19.0
